fecha,municipio,total_pixeles,Suma_de_radianza_detrend,Suma_de_radianza,Media_de_radianza_detrend,Media_de_radianza,Desviacion_estandar_de_radianza_detrend,Desviacion_estandar_de_radianza,Maximo_de_radianza_detrend,Maximo_de_radianza,Minimo_de_radianza_detrend,Minimo_de_radianza,Percentil_25_de_radianza_detrend,Percentil_25_de_radianza,Percentil_50_de_radianza_detrend,Percentil_50_de_radianza,Percentil_75_de_radianza_detrend,Percentil_75_de_radianza
2012-01-19,monterrey,944,37040.98627659201,336515.013723408,39.23833292011875,356.4777687747965,32.40351992063495,165.9870433332483,460.8833802420704,1032.1166197579296,-18.14021763484799,31.14021763484799,12.340702795533389,258.4092972044666,28.428324116795636,370.57167588320436,60.60287895564875,457.39712104435125
2012-01-20,monterrey,944,25489.10594011366,336543.89405988634,27.001171546730347,356.50836235157476,11.825172839875165,166.01403489399289,-106.91364339600864,1032.9136433960086,0.8767070108929254,31.123292989107075,45.549992220694605,258.4500077793054,25.394311390473092,370.6056886095269,24.82378993605454,457.42621006394546
2012-01-21,monterrey,944,144839.39465984446,336572.60534015554,153.4315621396663,356.5387768433846,73.86248584937198,166.04092243543082,132.29048631002047,1033.7095136899795,-18.106398304648515,31.106398304648515,102.50943106387399,258.490568936126,161.36049946747966,370.63950053252034,214.04493224087219,457.4550677591278
2012-01-22,monterrey,944,206717.85307558073,336601.14692441927,218.98077656311392,356.56901157247927,111.01027877292805,166.06770553031524,630.49577471626,1034.50422528374,-23.089533706042594,31.089533706042594,167.4690198901102,258.5309801098898,238.82688909839277,370.67311090160723,291.0163067474115,457.4836932525885
2012-01-23,monterrey,944,-178151.51816815953,336629.5181681595,-188.7198285679657,356.5990658561013,-113.23644099159105,166.09438373705436,-717.2977728398223,1035.2977728398223,3.9273006717629357,31.072699328237064,-127.57124074085925,258.57124074085925,-202.7065189666908,370.7065189666908,-250.51208565349202,457.512085653492
2012-01-24,monterrey,944,-270388.7184064069,336657.7184064069,-286.428727125431,356.6289389898378,-134.2380411610818,166.12095659498283,-881.090150806566,1036.090150806566,-27.055895315117667,31.055895315117667,-212.61135025672831,258.6113502567283,-299.73972395596326,370.73972395596326,-365.54024403851616,457.54024403851616
2012-01-25,monterrey,944,50371.252943740634,336685.74705625937,53.35937811836959,356.6586303562067,30.33633996801433,166.14742368457016,-23.881353709302402,1036.8813537093024,-26.039121814065606,31.039121814065606,43.348691852434456,258.65130814756554,43.72727481362767,370.7727251863723,81.43183240642514,457.56816759357486
2012-01-26,monterrey,944,153003.39637072006,336713.60362927994,162.0798690367792,356.6881394377971,83.94549241867836,166.1737846227539,167.32862385608018,1037.6713761439198,-25.0223789815688,31.0223789815688,114.30888601532752,258.6911139846725,177.19447791697866,370.80552208302134,215.4041443722566,457.5958556277434
2012-01-27,monterrey,944,310808.7123552187,336741.2876447813,329.24651732544254,356.7174657254049,178.2857678867975,166.20003902026002,802.5397872974177,1038.4602127025823,-22.00566698884317,31.00566698884317,227.26923264786262,258.7307673521374,343.161885913891,370.838114086109,421.62669254893973,457.62330745106027
2012-01-28,monterrey,944,167311.2014160601,336768.7985839399,177.2364421780298,356.74660866942787,91.96997984849486,166.2261864784794,322.7521416776508,1039.2478583223492,-23.988986009386227,30.988986009386227,113.22973219332033,258.77026780667967,185.6294994083458,370.8705005916542,248.09947768180552,457.6505223181945
2012-01-29,monterrey,944,-234174.13584388513,336796.13584388513,-248.06582186852313,356.775567631235,-107.11905962917524,166.25222655302466,-804.0343077338405,1040.0343077338405,-26.972336214985305,30.972336214985305,-195.80961484924717,258.80961484924717,-255.9026809061607,370.9026809061607,-306.677499370122,457.677499370122
