fecha,municipio,total_pixeles,Suma_de_radianza_trend,Suma_de_radianza_detrend,Media_de_radianza_trend,Media_de_radianza_detrend,Desviacion_estandar_de_radianza_trend,Desviacion_estandar_de_radianza_detrend,Maximo_de_radianza_trend,Maximo_de_radianza_detrend,Minimo_de_radianza_trend,Minimo_de_radianza_detrend,Percentil_25_de_radianza_trend,Percentil_25_de_radianza_detrend,Percentil_50_de_radianza_trend,Percentil_50_de_radianza_detrend,Percentil_75_de_radianza_trend,Percentil_75_de_radianza_detrend
2022-03-11,monterrey,944,348809.0053404269,-13626.005340426927,369.50106497926544,-14.434327691129852,167.96588029876708,55.65499380351781,1210.285807455765,511.71419254423495,25.50886782057396,-3.508867820573961,284.6516770680695,-108.90167706806949,379.0552916692053,-45.0552916692053,459.7341687820537,38.2658312179463
2022-03-12,monterrey,944,348828.7607267089,20815.23927329108,369.52199229524257,22.05004160306254,167.99620763124358,7.047664295919532,1211.0766989944827,-298.07669899448274,25.511391135515574,-0.5113911355155736,284.65929440121346,7.840705598786542,379.0561319559401,54.94386804405991,459.7596207555928,39.24037924440722
2022-03-13,monterrey,944,348848.1237078578,70190.8762921422,369.5425039278155,74.3547418348964,168.02629565192228,30.109820656121144,1211.8639512586008,173.13604874139924,25.513837414535352,-12.513837414535352,284.66653780774624,68.08346219225376,379.0565737495991,77.94342625040088,459.78463193905026,83.46536806094974
2022-03-14,monterrey,944,348867.108107417,59826.89189258299,369.562614520569,63.37594480146487,168.05614802174438,40.62661653978594,1212.6475547789391,395.35244522106086,25.516208392536672,-12.516208392536672,284.6734197665142,49.0765802334858,379.0566327020075,56.943367297992495,459.8092206838151,72.19077931618489
2022-03-15,monterrey,944,348885.72862472263,101312.27137527737,369.582339644833,107.32232137211622,168.08576844520587,41.26716277091873,1213.4275021059088,171.57249789409116,25.51850702065447,-3.5185070206544715,284.67995343251414,102.32004656748586,379.0563252081796,119.4436747918204,459.83340652185456,131.41659347814544
2022-03-16,monterrey,944,348904.0001496329,205424.99985036708,369.60169507376355,217.61122865504996,168.1151604584141,97.04950336983188,1214.2037840871433,777.7962159128567,25.52073671952399,5.479263280476012,284.68615224883877,194.31384775116123,379.05566781744295,228.94433218255705,459.857209152843,266.142790847157
2022-03-17,monterrey,944,348921.9373779098,186932.06262209022,369.6206963749045,198.0212527776378,168.14432739645972,59.858718084830286,1214.9763917750877,325.0236082249123,25.52290110814335,27.47709889185665,284.69202967618065,184.30797032381935,379.05467676949195,210.44532323050805,459.88064780660943,234.11935219339057
2022-03-18,monterrey,944,348939.5544640924,145119.44553590758,369.63935854247006,153.7282262032926,168.17327222710912,38.4080139659618,1215.7453150985045,354.25468490149547,25.525004083086927,30.474995916913073,284.6975988210024,159.30240117899763,379.0533676622513,164.94663233774872,459.90374077593225,171.09625922406775
2022-03-19,monterrey,944,348956.8649928566,129752.13500714343,369.6576959670093,137.4492955584144,168.20199782920207,75.71216938555352,1216.510543757713,947.4894562422869,25.527049549232633,15.472950450767367,284.7028721968167,123.29712780318329,379.0517553002916,118.94824469970843,459.9265055491179,131.3234944508821
2022-03-20,monterrey,944,348973.87994403386,121235.12005596614,369.6757202796972,128.42703395759094,168.23050599099955,40.85370336633969,1217.2720590736583,263.7279409263417,25.529041211535457,8.470958788464543,284.70785995425524,113.29214004574476,379.0498515766504,131.95014842334962,459.94895629020056,146.30104370979944
